"Acao";"Categoria";"Modo";"Origem";"CaminhoOrigem";"CaminhoDestino";"TamanhoBytes";"SHA256";"Observacao"
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juiracarvalho_1956074442453916\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juiracarvalho_1956074442453916\message_1.json";"3162";"31925707b3e2b54edce34aa59a78175e993925d5bfb40300f9c5643c9cd9c19a";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\jujugourmetdamarllagelateriagourmetrioverdegoias_1936694941058533\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\_LONG_PATHS\message_1__91cec079.json";"9790";"48efcd28e3976d2eb026ac7877e26c7c08758bf1794937ffd92613dcf61bc8c1";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliamattosgondimebeling_1795159708545391\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliamattosgondimebeling_1795159708545391\message_1.json";"1458";"0626fabf75e8b54d374311fbf76f19fb48bf27de77e7c300eb286832d2a96241";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\julianacampeiro_1523176329077065\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\julianacampeiro_1523176329077065\message_1.json";"2044";"9351e7f0b4d36cf65508fe345153b7fbebf9cba763c6e15abc504bd8ffd7252b";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\julianatdpereira_1795153081879387\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\julianatdpereira_1795153081879387\message_1.json";"1488";"116ad131281e71d006bcbfa0641c2004e666d7f30b8ce20c068714c901196701";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\julianobueno_1753674056027290\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\julianobueno_1753674056027290\message_1.json";"1671";"74a53fb5cfe90c5e9d4fd84c206d45d17ea6e78e2b1e3a4a8b5420b847a7159d";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliaqueiroz_1476226777105354\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliaqueiroz_1476226777105354\message_1.json";"3402";"78fd5aad815a3277c2cc99e2523cd65af4af02273c87df9066b8d26a1d4d6dd9";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliocarmoianexusgoai_1821125522615476\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliocarmoianexusgoai_1821125522615476\message_1.json";"4958";"cac61bccdb7d294e0f4c6d25ff80bf8dfe181c5e3884b77d01ff9a1b0549298d";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliocfrancafranco_908756193862494\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliocfrancafranco_908756193862494\message_1.json";"3979";"21c4cdc08c59a364d6addbd87e11d38f7e6e8f30dffa609f1675694f2acdb8f2";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\julioengmec_1799957271398968\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\julioengmec_1799957271398968\message_1.json";"1062";"d92956150a073c169904f7039d248a2f5c041dcf9c891219ac55cbc889238be6";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliojoaomarquesdeoliveira_1830994301628598\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juliojoaomarquesdeoliveira_1830994301628598\message_1.json";"1613";"a5322a65c8b66d8fc767284ebae92e0569f63ebe71285c183b747ce753435c1b";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juniorcosta_937002754361095\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juniorcosta_937002754361095\message_1.json";"2809";"704aebd8d676ec6153da3d606033246784d4a05adcc3c275d0084be29e9b7861";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juniorpimenta_1786224379438924\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\juniorpimenta_1786224379438924\message_1.json";"2930";"33ad3929988cd12df00ffe6e5c54abcc988c92be171682cb1b1aede257ffee94";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\jusinei_1754730299254999\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\jusinei_1754730299254999\message_1.json";"772";"661ed448d0c144015f5984061084b4e214e5d45e17e25cb17b3c7ce711f18565";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kallebemoura_1795361601858535\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kallebemoura_1795361601858535\message_1.json";"2346";"5b70edeb3e7f8bd7d465c41e66bace2a12d615f40447c0475c8256fd7384db63";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kamelia_1667823527945677\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kamelia_1667823527945677\message_1.json";"3696";"74fd3aeb871a829879603a067126a4d3c292f77fae4d24a55f1474739befa72c";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karenmachado_1757532078974821\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karenmachado_1757532078974821\message_1.json";"1442";"f96e114102cd95e9ebe65359c4aaa3c7ce58d848e2ada418216174fa01deeae3";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karinacarvalho_1713908496675677\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karinacarvalho_1713908496675677\message_1.json";"3049";"a5f4d9b319ea072a25931ad67b02c39f04667fb33b89cad65049a7f04ca5e29c";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karinalimapontes_1774422847285744\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karinalimapontes_1774422847285744\message_1.json";"2735";"d6e0ffcce1f901cc6128f3f88f315a32539242e6fd4861532d7b612f03d27d8a";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karineinsuela_1837805574281312\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karineinsuela_1837805574281312\message_1.json";"593";"78ddf6adfcd370ab183cf9e9214cf39e14edbb06b1b4996f0307c1c2a87964d2";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karlarosaataides_1067367690438468\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karlarosaataides_1067367690438468\message_1.json";"2268";"5482d640eb813e275c70ce879c2f42d10c9cfdb7ab224f97c5127931da4585b4";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karloscabral_531060651621976\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karloscabral_531060651621976\message_1.json";"4881";"dd2f77ba8286c69afca3aad9569a42931338c6895c75a9cfdac36f87991c1008";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karolainyalvescorretoradeimoveis_1124605895600779\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karolainyalvescorretoradeimoveis_1124605895600779\message_1.json";"6008";"603083b9897e8d0650b6daaaf9e6950b6bb924a903bbad1b0216636848369c9f";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karolgraphicdesigner_1392734348787931\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karolgraphicdesigner_1392734348787931\message_1.json";"1607";"5f99e3bbbb4cecfe62d1548d7b9ae7e8bb6de82991c4e55349bc7af56bcecf03";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karolinaleao_1956505195744174\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\karolinaleao_1956505195744174\message_1.json";"957";"14abdc25004cf405b2d28c792f13031521e494c1a2ba1a8e3d9fffc8f4c87bf7";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kassyenerodriguesespecialistaemnr01saudemental_1853760629351965\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\_LONG_PATHS\message_1__8f987e3b.json";"7001";"947eb43b7157fc55d95ff8c0669621482b36d684f6fa9ea8ea89638e3c3406fe";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katiabessegato_1001193641275339\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katiabessegato_1001193641275339\message_1.json";"553";"512d79088cf71a8ff9bdd06fa07ee6727aa6eb91aa0d3943675a91b52707dabb";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katiadasilveira_1547882063273158\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katiadasilveira_1547882063273158\message_1.json";"1749";"8e4fa66910e4f9144e1da1849882a8f36fb2ef4f2bb03001eb29cc0afad499ff";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katianesantos_1706103517451011\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\katianesantos_1706103517451011\message_1.json";"806";"53185b437b7e3dbae7543d29111290a18b31a32b8c58010faf295852452c7c38";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kaykefurquim_1780569733337722\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kaykefurquim_1780569733337722\message_1.json";"4677";"091c505aad14bfb5566b8725a69e720b08f19b77e4ac04b80d14353bb51a0397";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellyfederighisilvamagalhaes_1708667363861293\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellyfederighisilvamagalhaes_1708667363861293\message_1.json";"1647";"ede19baceca3549e6c4b76e9471f3985ab8763973d29b19be1a8385e85f7070b";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellymaia_1817032586363192\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellymaia_1817032586363192\message_1.json";"731";"0b9820d6894a3c3b1b5cfae526d9619c4f70cad6c45c603870ed80d136aae595";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellysilva_1768879947840034\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kellysilva_1768879947840034\message_1.json";"1518";"bcade1fbaaaae339bbce21bc79f7b4e5ed174f82f745a0680c03d23ee399ddba";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kenialeite_1763788165021386\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kenialeite_1763788165021386\message_1.json";"27270";"a0efa2cdf601ff8be486d038f44f9a8739b23d7f33a89550924d9a24f7a0104a";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kevynlucas_1834318487962846\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kevynlucas_1834318487962846\message_1.json";"45237";"1c9ebd9d0a0f7413c662b121c3f32c0dd80b2868183bc880e6ced3a763c16df2";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\krisleycruvinel_1760044792056883\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\krisleycruvinel_1760044792056883\message_1.json";"1928";"f7b1e3018273e95b639dca2fc6dee28f8861797056ed7bea5e0d577855df0174";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\krisnaflorestoledo_1759672535434214\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\krisnaflorestoledo_1759672535434214\message_1.json";"1903";"5de1392754a0865ef348b86781f5cee484f4cc277cbda7c301567670c4d8c348";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kslconsultoriaegestaoempresarial_1221020479292653\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\kslconsultoriaegestaoempresarial_1221020479292653\message_1.json";"667";"f24f04e815d41e7e92b2828476c887d3c5d04a103a8271a7152a1954eb867757";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\ktataurv_1787528592641836\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\ktataurv_1787528592641836\message_1.json";"3045";"97b6206577bae19c8bf0d3df17bb31bd56e4bec6f8a1593ac5ec9a66e12d4725";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laboratoriodeestudosavancadosemagriculturavertical_1808239583904070\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\_LONG_PATHS\message_1__29bd5ead.json";"8002";"6b5a0fb0a0822850cbaf06e03de0c3f147fad78ec393d2d6f07cbf29af008e1d";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laissamamedio_1787998439261518\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laissamamedio_1787998439261518\message_1.json";"1368";"3ae2a54127a893850adb88d6aa7740adeccbeed20b10834f9a6b0aca8e698b3a";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lanablaukrugel_1899872304740797\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lanablaukrugel_1899872304740797\message_1.json";"2491";"a2117ba8a3330b7ccc2db189959168d3a12ae34fd8854f67055ffc5cbf13188b";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laracostafonoaudiologaemrioverdego_1754230502638722\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laracostafonoaudiologaemrioverdego_1754230502638722\message_1.json";"4943";"c77f1927d28a068be1e5613dbe3f747741d7eaa2c2755aca94edbfaa5ab3e8f0";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laradutra_1103781667683202\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\laradutra_1103781667683202\message_1.json";"51085";"896f22a038ea4313318fb65a006adee249d72db563610f035186c12bc0af7ace";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lararibeiro_1818600449534650\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\lararibeiro_1818600449534650\message_1.json";"541";"1929c4b7ea88de12d3ec46714c689519a6fd4697de733ff23d8df8e9c5828a96";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\larasoares_1914179079976786\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\larasoares_1914179079976786\message_1.json";"1663";"ae17d1c9ece2b7f3c91d8750e9db3c47f6755da7cc13a9116578f5f258c49557";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\larissaribeiro_1826620582065970\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\larissaribeiro_1826620582065970\message_1.json";"1174";"3d91328c67be4b29241981ef402dbddf35b0c5f99d5563a80bb2b68570be3618";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leandrogaribaldi_1759869862074376\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leandrogaribaldi_1759869862074376\message_1.json";"4542";"c4f45c51804108113e4b7c74d90a986eaa9b7c40efc6bd89dc4a9d4cc5778349";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leandrolopes_1768002451261117\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leandrolopes_1768002451261117\message_1.json";"3520";"a30f28a4bae4a87e3286c51a8b90e52782274a0d36b98cd439a83d6d763fb00e";""
"COPY";"01-Instagram";"FONTE_AI_READY";"KEVYN-DADOS-ACIRV";"F:\KEVYN\DADOS ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leanedomicianopaiva_1799026814825347\message_1.json";"C:\Github\ACIRV-Notebook\000-Arquivos-originais\HD-ACIRV\01-Instagram\KEVYN-DADOS-ACIRV\Dados completos 100425 até 100426\your_instagram_activity\messages\inbox\leanedomicianopaiva_1799026814825347\message_1.json";"1353";"d51f54b73fa6fd8ea31ae188dcc3d8e15dc5e0e3c553dbde5482acc2c69337f8";""
